CustomerID,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
55488,20.0,Mobile Phone,3,10.0,Cash on Delivery,Female,3.0,2,Grocery,5,Married,4,0,13.0,3.0,,9.0,257
50180,12.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196
51098,,Mobile Phone,2,28.0,UPI,Male,2.0,5,Mobile Phone,3,Married,2,0,11.0,0.0,1.0,0.0,116
54088,28.0,Mobile Phone,1,16.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,5,0,12.0,1.0,3.0,4.0,154
55624,5.0,Computer,1,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Single,2,0,20.0,2.0,2.0,,224
54868,21.0,Computer,1,23.0,Credit Card,Male,4.0,2,Laptop & Accessory,3,Married,3,1,20.0,2.0,3.0,8.0,176
54245,8.0,Mobile Phone,1,7.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Married,3,0,16.0,2.0,2.0,4.0,168
50606,3.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,1,Fashion,5,Divorced,1,1,12.0,0.0,1.0,,214
55076,1.0,Computer,1,17.0,Debit Card,Female,3.0,5,Mobile Phone,3,Single,3,0,21.0,2.0,3.0,3.0,151
53947,12.0,Computer,1,9.0,Credit Card,Female,4.0,5,Mobile Phone,4,Married,6,0,15.0,1.0,2.0,6.0,150
53892,1.0,Mobile Phone,1,15.0,Credit Card,Male,4.0,5,Mobile Phone,3,Single,3,1,12.0,2.0,2.0,3.0,165
54727,11.0,Computer,3,34.0,Debit Card,Female,4.0,2,Laptop & Accessory,3,Single,6,1,13.0,1.0,2.0,4.0,189
50498,5.0,Phone,3,19.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Married,3,0,11.0,0.0,1.0,3.0,144
54743,14.0,Computer,1,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,4,Married,3,0,25.0,1.0,4.0,8.0,167
52765,15.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,7,1,17.0,1.0,1.0,2.0,154
55448,16.0,Mobile Phone,1,20.0,Credit Card,Male,4.0,2,Laptop & Accessory,5,Married,7,0,19.0,2.0,2.0,1.0,180
54380,28.0,Mobile Phone,3,10.0,E wallet,Female,3.0,4,Laptop & Accessory,5,Married,4,0,15.0,2.0,2.0,6.0,184
55003,1.0,Mobile Phone,1,19.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,3,1,12.0,2.0,2.0,1.0,150
51631,,Phone,1,6.0,Debit Card,Female,2.0,3,Mobile,1,Single,2,0,12.0,1.0,5.0,7.0,121
50473,15.0,Mobile Phone,1,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,10,1,13.0,0.0,1.0,2.0,161
51322,7.0,Mobile Phone,3,34.0,E wallet,Female,3.0,4,Laptop & Accessory,3,Married,2,0,21.0,1.0,1.0,7.0,167
53253,1.0,Mobile Phone,1,7.0,UPI,Male,4.0,4,Mobile Phone,2,Single,3,1,14.0,6.0,8.0,9.0,152
53104,16.0,Computer,1,35.0,COD,Female,3.0,5,Laptop & Accessory,2,Divorced,2,0,12.0,1.0,2.0,5.0,170
54060,1.0,Mobile Phone,3,20.0,E wallet,Female,3.0,4,Laptop & Accessory,3,Single,5,1,12.0,3.0,3.0,,224
50474,0.0,Phone,1,8.0,Credit Card,Male,2.0,3,Mobile Phone,3,Single,7,0,17.0,0.0,2.0,1.0,144
50965,10.0,Phone,1,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,2,0,17.0,0.0,3.0,7.0,143
53099,26.0,Mobile Phone,1,11.0,Debit Card,Female,2.0,4,Grocery,2,Divorced,4,0,14.0,,2.0,5.0,291
54586,24.0,Mobile Phone,1,36.0,Debit Card,Male,3.0,5,Grocery,3,Married,2,0,,16.0,16.0,8.0,295
54089,7.0,Computer,1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,3,0,21.0,3.0,3.0,9.0,185
55261,9.0,Phone,3,35.0,Debit Card,Female,4.0,5,Mobile Phone,3,Married,2,0,24.0,3.0,5.0,3.0,149
53498,12.0,Mobile Phone,3,17.0,E wallet,Male,4.0,5,Fashion,3,Married,2,1,15.0,3.0,3.0,,212
50273,0.0,Phone,3,10.0,Debit Card,Female,2.0,4,Laptop & Accessory,2,Single,2,1,11.0,0.0,1.0,3.0,145
54446,11.0,Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,3,0,13.0,2.0,6.0,8.0,146
50337,8.0,Phone,3,6.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,2,0,16.0,0.0,1.0,3.0,149
51513,3.0,Mobile Phone,3,11.0,Debit Card,Female,2.0,3,Fashion,1,Married,3,0,12.0,1.0,7.0,4.0,194
52723,22.0,Computer,1,8.0,Debit Card,Male,2.0,3,Others,1,Married,4,0,15.0,,4.0,3.0,292
50626,17.0,Mobile Phone,3,34.0,Credit Card,Female,2.0,1,Grocery,2,Divorced,4,1,18.0,1.0,,11.0,233
54506,1.0,Mobile Phone,1,33.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,13.0,1.0,2.0,3.0,154
51502,24.0,Mobile Phone,1,13.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Married,3,0,17.0,1.0,1.0,0.0,161
54829,2.0,Phone,1,16.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,7,0,19.0,1.0,3.0,3.0,149
52523,23.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,4,Fashion,5,Married,6,0,15.0,0.0,,11.0,233
53236,4.0,Mobile Phone,3,34.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Married,9,0,24.0,5.0,8.0,8.0,178
50766,27.0,Computer,1,6.0,Debit Card,Female,2.0,3,Fashion,3,Married,8,0,17.0,1.0,1.0,4.0,205
50487,8.0,Mobile Phone,1,13.0,UPI,Male,2.0,3,Fashion,3,Single,4,0,21.0,0.0,1.0,6.0,202
51789,0.0,Computer,1,10.0,COD,Male,3.0,4,Mobile Phone,3,Single,6,0,16.0,0.0,1.0,2.0,139
50287,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Divorced,6,0,,0.0,11.0,10.0,296
54626,20.0,Computer,1,25.0,Credit Card,Female,3.0,4,Fashion,3,Married,7,0,12.0,1.0,2.0,,230
50706,14.0,Phone,1,18.0,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,4,1,11.0,1.0,1.0,0.0,148
55075,29.0,Computer,1,15.0,Credit Card,Male,3.0,5,Grocery,4,Married,3,1,16.0,3.0,16.0,1.0,261
50255,28.0,Mobile Phone,1,8.0,Debit Card,Female,3.0,3,Grocery,2,Single,3,1,13.0,,1.0,2.0,267
54644,9.0,Mobile Phone,1,32.0,UPI,Male,3.0,5,Laptop & Accessory,1,Single,6,0,15.0,2.0,2.0,3.0,162
52821,1.0,Computer,1,23.0,Debit Card,Female,4.0,6,Mobile Phone,5,Single,3,1,23.0,5.0,7.0,8.0,164
55385,1.0,Phone,1,24.0,Credit Card,Male,4.0,6,Mobile Phone,3,Married,3,0,16.0,2.0,2.0,3.0,148
51336,2.0,Phone,1,34.0,Credit Card,Female,3.0,4,Mobile Phone,5,Single,2,0,14.0,0.0,1.0,4.0,138
54305,6.0,Computer,3,16.0,Credit Card,Male,3.0,6,Laptop & Accessory,1,Married,2,0,18.0,1.0,2.0,8.0,172
53404,19.0,Phone,1,7.0,Credit Card,Female,4.0,4,Mobile Phone,2,Married,5,0,15.0,1.0,2.0,3.0,148
54664,8.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,13.0,2.0,9.0,9.0,152
54775,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,3,1,15.0,1.0,2.0,8.0,149
53260,10.0,Computer,3,15.0,Debit Card,Male,4.0,5,Fashion,5,Single,3,0,16.0,1.0,2.0,10.0,201
52292,3.0,Mobile Phone,3,31.0,E wallet,Male,2.0,4,Fashion,4,Single,3,1,12.0,1.0,1.0,0.0,191
50813,12.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,4,Grocery,4,Married,7,1,13.0,,15.0,2.0,271
54578,14.0,Mobile Phone,3,9.0,Debit Card,Female,4.0,4,Others,3,Married,2,0,,2.0,2.0,13.0,305
54692,6.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Fashion,1,Single,5,0,16.0,7.0,,8.0,237
55316,13.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Laptop & Accessory,3,Married,2,0,16.0,1.0,2.0,8.0,156
54052,1.0,Computer,1,13.0,UPI,Male,4.0,2,Mobile Phone,1,Married,2,0,19.0,3.0,8.0,8.0,150
50866,6.0,Computer,3,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,7,0,13.0,1.0,1.0,2.0,200
53797,1.0,Mobile Phone,3,7.0,Debit Card,Male,4.0,5,Laptop & Accessory,5,Married,3,0,12.0,4.0,7.0,,222
50995,11.0,Mobile Phone,3,20.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,1,0,11.0,5.0,7.0,7.0,199
52182,0.0,Mobile Phone,3,29.0,Debit Card,Female,2.0,4,Fashion,5,Married,2,0,13.0,1.0,3.0,10.0,173
51088,7.0,Phone,1,25.0,Debit Card,Female,,4,Mobile,1,Married,2,0,12.0,3.0,8.0,7.0,129
55229,1.0,Computer,1,9.0,Credit Card,Male,3.0,5,Mobile Phone,5,Single,9,0,12.0,2.0,2.0,1.0,151
54297,15.0,Computer,1,15.0,Debit Card,Male,3.0,6,Fashion,1,Single,4,0,16.0,2.0,2.0,4.0,232
52115,,Computer,1,6.0,CC,Female,3.0,4,Mobile,3,Married,2,0,13.0,0.0,1.0,3.0,120
54312,9.0,Mobile Phone,3,7.0,E wallet,Male,4.0,4,Fashion,4,Married,3,0,14.0,1.0,2.0,7.0,198
52032,14.0,Phone,1,12.0,Credit Card,Male,2.0,3,Mobile Phone,5,Single,3,1,13.0,1.0,2.0,17.0,147
52481,19.0,Mobile Phone,3,7.0,Debit Card,Male,2.0,1,Grocery,5,Single,2,0,15.0,,1.0,12.0,276
50072,8.0,Computer,1,8.0,Credit Card,Female,2.0,3,Laptop & Accessory,4,Single,6,0,11.0,1.0,1.0,2.0,144
54335,19.0,Mobile Phone,3,11.0,Debit Card,Female,2.0,4,Laptop & Accessory,5,Married,6,1,12.0,1.0,2.0,4.0,175
54783,6.0,Mobile Phone,3,20.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,4,0,12.0,1.0,2.0,4.0,169
52819,1.0,Mobile Phone,3,16.0,Debit Card,Male,3.0,5,Laptop & Accessory,5,Single,9,0,24.0,1.0,2.0,4.0,159
52837,21.0,Mobile Phone,1,30.0,Credit Card,Female,4.0,4,Fashion,2,Divorced,3,0,13.0,12.0,16.0,,228
52601,0.0,Mobile Phone,3,22.0,Debit Card,Female,3.0,3,Fashion,5,Single,3,1,20.0,1.0,1.0,0.0,186
52196,5.0,Computer,3,8.0,Debit Card,Female,,3,Mobile,5,Married,2,0,12.0,1.0,1.0,0.0,128
52234,8.0,Computer,3,14.0,E wallet,Female,3.0,4,Fashion,1,Married,5,1,11.0,3.0,4.0,12.0,204
51952,7.0,Computer,1,,Debit Card,Female,3.0,4,Mobile,1,Single,2,0,16.0,1.0,1.0,3.0,126
50229,10.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,2,Laptop & Accessory,5,Married,5,1,13.0,2.0,6.0,7.0,160
51559,24.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,4,Fashion,4,Married,6,0,16.0,2.0,4.0,,225
54963,7.0,Computer,3,14.0,Debit Card,Female,2.0,4,Laptop & Accessory,4,Married,2,0,18.0,1.0,2.0,3.0,168
53780,11.0,Mobile Phone,1,20.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Married,3,0,18.0,1.0,4.0,8.0,168
54967,26.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,4,Fashion,4,Single,9,0,20.0,3.0,5.0,,229
53514,3.0,Computer,1,17.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,2,0,15.0,2.0,2.0,2.0,158
52549,26.0,Mobile Phone,1,30.0,Credit Card,Male,2.0,1,Fashion,1,Married,4,0,15.0,0.0,1.0,2.0,170
50018,0.0,Mobile Phone,3,11.0,E wallet,Male,2.0,4,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,3.0,157
53159,26.0,Mobile Phone,1,13.0,COD,Male,4.0,4,Laptop & Accessory,5,Married,5,1,13.0,3.0,7.0,10.0,181
52094,0.0,Computer,3,35.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,9,0,18.0,1.0,2.0,2.0,150
55323,1.0,Mobile Phone,3,17.0,Credit Card,Male,3.0,5,Fashion,5,Married,11,0,18.0,1.0,7.0,,228
50444,18.0,Mobile Phone,1,8.0,Credit Card,Male,3.0,3,Others,5,Divorced,6,1,,1.0,1.0,4.0,299
54306,4.0,Mobile Phone,1,12.0,COD,Female,3.0,4,Mobile Phone,5,Married,7,0,15.0,1.0,3.0,31.0,157
50038,1.0,Phone,1,27.0,CC,Male,,3,Mobile,2,Divorced,2,0,11.0,0.0,1.0,2.0,127
53411,1.0,Phone,1,29.0,Debit Card,Female,3.0,4,Mobile Phone,3,Divorced,6,1,12.0,1.0,2.0,2.0,146
53210,3.0,Computer,1,7.0,Debit Card,Male,4.0,6,Mobile Phone,2,Married,3,0,19.0,3.0,3.0,9.0,152
55319,11.0,Mobile Phone,1,26.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Married,5,0,18.0,1.0,2.0,3.0,183
51567,6.0,Phone,1,,CC,Female,2.0,4,Mobile,4,Married,7,0,21.0,0.0,1.0,1.0,126
51468,19.0,Mobile Phone,1,20.0,Debit Card,Female,3.0,3,Mobile Phone,4,Married,10,1,18.0,3.0,4.0,3.0,150
52442,13.0,Mobile Phone,2,12.0,Credit Card,Male,2.0,3,Grocery,1,Single,2,1,21.0,,7.0,7.0,264
55543,5.0,Computer,1,10.0,Credit Card,Male,3.0,4,Mobile Phone,5,Married,3,1,14.0,3.0,3.0,4.0,156
55557,17.0,Mobile Phone,3,31.0,Debit Card,Male,4.0,4,Fashion,5,Single,8,1,14.0,1.0,3.0,,229
55064,3.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,3,1,12.0,2.0,2.0,1.0,191
52813,0.0,Mobile Phone,1,10.0,Debit Card,Male,2.0,1,Laptop & Accessory,4,Married,2,1,20.0,0.0,1.0,3.0,161
52367,0.0,Phone,3,15.0,Debit Card,Male,3.0,4,Mobile Phone,5,Married,4,0,12.0,2.0,2.0,2.0,144
55507,19.0,Mobile Phone,1,32.0,Debit Card,Female,4.0,5,Laptop & Accessory,1,Married,2,0,14.0,1.0,4.0,9.0,184
51700,3.0,Computer,3,31.0,COD,Female,2.0,3,Laptop & Accessory,3,Married,8,1,12.0,2.0,2.0,2.0,147
54354,17.0,Computer,1,14.0,Credit Card,Male,3.0,2,Mobile Phone,1,Married,6,0,15.0,2.0,3.0,3.0,146
52253,17.0,Mobile Phone,3,11.0,E wallet,Male,2.0,3,Others,4,Married,8,0,11.0,,3.0,10.0,282
54247,1.0,Phone,3,9.0,COD,Male,4.0,4,Mobile Phone,5,Married,5,0,14.0,2.0,2.0,1.0,148
55103,10.0,Mobile Phone,1,17.0,Cash on Delivery,Female,4.0,4,Fashion,3,Married,5,0,13.0,2.0,2.0,8.0,196
53558,24.0,Computer,1,9.0,Credit Card,Female,2.0,4,Grocery,5,Divorced,4,0,,3.0,3.0,3.0,304
50089,24.0,Mobile Phone,1,14.0,Debit Card,Male,2.0,4,Fashion,4,Divorced,6,0,16.0,1.0,4.0,,225
55331,1.0,Computer,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,4,0,14.0,1.0,2.0,3.0,151
51651,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,8,0,15.0,1.0,1.0,8.0,157
54728,8.0,Mobile Phone,3,9.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,3,0,23.0,1.0,2.0,5.0,188
53642,15.0,Computer,3,17.0,Credit Card,Male,3.0,6,Laptop & Accessory,4,Single,3,0,14.0,4.0,12.0,10.0,187
51770,30.0,Mobile Phone,3,35.0,E wallet,Male,2.0,4,Grocery,1,Married,4,0,12.0,1.0,,0.0,241
53322,18.0,Mobile Phone,1,15.0,Debit Card,Male,4.0,2,Mobile Phone,2,Divorced,4,1,25.0,2.0,2.0,3.0,153
50735,,Phone,1,21.0,Debit Card,Female,3.0,5,Mobile,2,Divorced,1,1,18.0,1.0,1.0,3.0,122
54787,6.0,Mobile Phone,1,15.0,Credit Card,Female,4.0,2,Laptop & Accessory,3,Married,7,0,13.0,2.0,2.0,4.0,177
51570,4.0,Computer,1,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,4.0,143
50145,9.0,Phone,1,12.0,Debit Card,Male,2.0,3,Mobile,2,Divorced,1,0,11.0,4.0,10.0,11.0,132
53266,28.0,Mobile Phone,1,26.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Married,11,1,12.0,1.0,2.0,5.0,180
51865,2.0,Computer,1,6.0,Debit Card,Male,,5,Mobile,1,Married,2,0,18.0,0.0,2.0,8.0,127
54540,29.0,Mobile Phone,1,9.0,Debit Card,Female,4.0,4,Grocery,1,Single,4,1,14.0,,2.0,3.0,292
52421,5.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,3,Fashion,1,Single,3,0,25.0,0.0,1.0,,212
54618,1.0,Computer,3,12.0,E wallet,Male,4.0,4,Mobile Phone,4,Single,3,1,15.0,2.0,2.0,1.0,144
51478,0.0,Phone,3,26.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,4,1,11.0,0.0,2.0,2.0,146
54802,6.0,Computer,3,12.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,3,0,15.0,3.0,6.0,4.0,190
52925,1.0,Phone,1,21.0,Credit Card,Male,3.0,4,Mobile Phone,2,Divorced,7,1,14.0,1.0,2.0,5.0,149
50486,0.0,Mobile Phone,1,11.0,Cash on Delivery,Male,2.0,4,Fashion,2,Married,2,1,16.0,0.0,1.0,,228
53162,12.0,Mobile Phone,1,17.0,Credit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,5,0,20.0,2.0,2.0,,223
53934,19.0,Mobile Phone,2,11.0,Debit Card,Female,3.0,6,Fashion,3,Married,6,0,22.0,2.0,2.0,,223
53459,14.0,Mobile Phone,3,33.0,E wallet,Male,4.0,4,Laptop & Accessory,5,Divorced,3,0,15.0,6.0,8.0,6.0,209
54417,16.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,5,Married,2,1,12.0,8.0,8.0,9.0,151
52536,5.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,4,Married,1,0,13.0,1.0,1.0,6.0,155
54314,19.0,Phone,1,16.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,10,0,19.0,2.0,2.0,16.0,148
53706,8.0,Computer,1,7.0,UPI,Male,4.0,4,Mobile Phone,5,Married,7,0,15.0,2.0,2.0,4.0,155
50031,2.0,Computer,1,6.0,COD,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,13.0,0.0,1.0,9.0,143
53327,1.0,Computer,1,32.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,3,1,20.0,1.0,8.0,9.0,145
52119,9.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,4,Fashion,1,Single,1,0,11.0,5.0,7.0,8.0,189
54330,6.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,5,0,21.0,1.0,2.0,5.0,155
51565,27.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,5,Married,3,0,14.0,1.0,1.0,5.0,159
54535,2.0,Mobile Phone,3,16.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,3,0,17.0,2.0,2.0,8.0,178
53170,1.0,Computer,1,14.0,Debit Card,Female,3.0,4,Mobile Phone,3,Divorced,3,1,17.0,1.0,2.0,3.0,154
51296,14.0,Phone,1,6.0,Debit Card,Male,,3,Mobile,1,Married,4,0,22.0,0.0,1.0,0.0,128
51979,9.0,Phone,2,,Debit Card,Male,3.0,4,Mobile,5,Married,1,0,21.0,0.0,1.0,3.0,123
52389,26.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,1,Grocery,4,Single,5,0,12.0,,8.0,8.0,266
50101,,Phone,1,9.0,Debit Card,Male,3.0,4,Mobile,2,Divorced,4,0,17.0,0.0,1.0,0.0,122
53743,4.0,Computer,1,14.0,COD,Male,4.0,4,Mobile Phone,3,Married,3,0,14.0,1.0,2.0,1.0,138
52572,5.0,Computer,1,16.0,Debit Card,Male,2.0,3,Mobile,3,Married,7,0,13.0,0.0,1.0,3.0,134
54536,23.0,Mobile Phone,1,14.0,UPI,Male,3.0,5,Fashion,3,Single,10,0,25.0,2.0,,1.0,235
54512,6.0,Phone,1,9.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3,0,14.0,1.0,2.0,8.0,149
54920,19.0,Phone,2,31.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,3,0,17.0,1.0,2.0,5.0,147
52659,0.0,Phone,2,,UPI,Male,2.0,4,Mobile,5,Married,5,1,15.0,2.0,2.0,0.0,123
51581,16.0,Mobile Phone,3,22.0,E wallet,Female,3.0,3,Grocery,1,Married,6,1,22.0,0.0,,9.0,261
54747,1.0,Computer,1,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Married,3,0,12.0,1.0,2.0,1.0,152
53358,5.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,6,Mobile Phone,2,Married,6,1,14.0,1.0,2.0,1.0,153
55370,31.0,Mobile Phone,1,8.0,Credit Card,Male,4.0,6,Fashion,1,Married,5,0,21.0,2.0,,1.0,234
52318,,Computer,1,7.0,Debit Card,Female,3.0,3,Mobile Phone,1,Single,2,0,15.0,1.0,1.0,0.0,116
54806,1.0,Mobile Phone,3,7.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,8,1,20.0,2.0,2.0,3.0,153
50110,0.0,Phone,1,,CC,Male,2.0,3,Mobile,2,Divorced,6,1,13.0,0.0,1.0,4.0,124
52373,7.0,Phone,1,7.0,Debit Card,Female,2.0,4,Mobile,4,Married,6,0,17.0,1.0,1.0,2.0,133
51026,8.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,11.0,0.0,1.0,10.0,152
54726,1.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,2,Mobile Phone,3,Single,3,0,19.0,1.0,2.0,3.0,160
54766,12.0,Computer,1,19.0,Debit Card,Male,1.0,5,Laptop & Accessory,5,Married,4,0,16.0,2.0,2.0,3.0,188
53667,30.0,Mobile Phone,1,30.0,Debit Card,Male,4.0,4,Grocery,4,Divorced,6,1,13.0,12.0,,10.0,259
55266,7.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,4,0,14.0,3.0,3.0,3.0,189
55445,13.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,4,Fashion,3,Single,9,0,22.0,3.0,,3.0,260
54251,14.0,Computer,1,7.0,Debit Card,Male,4.0,5,Grocery,4,Married,3,0,23.0,6.0,,12.0,260
53130,1.0,Computer,1,27.0,Debit Card,Male,4.0,4,Fashion,3,Divorced,5,0,13.0,2.0,2.0,,223
52317,24.0,Mobile Phone,1,17.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,4,0,16.0,0.0,1.0,3.0,231
55040,31.0,Mobile Phone,3,14.0,E wallet,Male,3.0,2,Laptop & Accessory,1,Married,2,1,19.0,1.0,2.0,10.0,177
52851,1.0,Phone,1,26.0,Credit Card,Male,4.0,4,Mobile Phone,2,Divorced,3,0,25.0,1.0,3.0,3.0,148
51492,3.0,Phone,1,8.0,CC,Male,,4,Mobile,1,Single,1,0,13.0,0.0,1.0,2.0,127
55324,11.0,Mobile Phone,1,17.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3,0,12.0,5.0,8.0,8.0,164
54254,20.0,Computer,1,7.0,Credit Card,Male,3.0,5,Fashion,5,Married,4,1,14.0,5.0,,6.0,232
55294,17.0,Mobile Phone,1,34.0,COD,Male,3.0,2,Mobile Phone,4,Married,7,0,13.0,2.0,2.0,3.0,174
55462,31.0,Computer,3,9.0,Credit Card,Male,3.0,4,Grocery,4,Married,6,0,23.0,,15.0,15.0,288
51174,9.0,Mobile Phone,1,27.0,Credit Card,Female,3.0,3,Laptop & Accessory,4,Married,5,0,22.0,1.0,3.0,7.0,189
54309,15.0,Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,5,Married,4,0,22.0,1.0,2.0,5.0,147
53893,12.0,Mobile Phone,1,11.0,Credit Card,Female,3.0,4,Mobile Phone,3,Married,9,0,20.0,1.0,2.0,1.0,158
54907,15.0,Computer,1,14.0,Debit Card,Female,3.0,6,Others,3,Married,3,0,23.0,6.0,6.0,11.0,325
53633,10.0,Mobile Phone,1,17.0,Cash on Delivery,Female,4.0,4,Fashion,3,Divorced,5,0,13.0,1.0,2.0,8.0,196
55509,14.0,Mobile Phone,1,8.0,Debit Card,Male,4.0,4,Grocery,5,Married,4,0,,3.0,12.0,17.0,293
51616,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,,4.0,13.0,290
52700,19.0,Phone,1,,Debit Card,Male,3.0,3,Mobile,1,Single,2,0,16.0,0.0,1.0,0.0,126
51169,16.0,Computer,1,,Debit Card,Male,2.0,3,Mobile,3,Single,5,0,13.0,0.0,1.0,2.0,124
50309,19.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Fashion,2,Divorced,3,1,19.0,1.0,1.0,2.0,191
50743,23.0,Computer,1,8.0,Credit Card,Female,1.0,3,Grocery,5,Divorced,3,0,22.0,,2.0,2.0,279
55540,1.0,Computer,2,29.0,UPI,Female,3.0,5,Mobile Phone,4,Married,3,0,13.0,2.0,2.0,1.0,154
53001,5.0,Mobile Phone,2,9.0,UPI,Male,4.0,5,Laptop & Accessory,5,Divorced,5,0,13.0,1.0,2.0,1.0,189
51596,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,0.0,1.0,0.0,200
55317,14.0,Mobile Phone,1,22.0,Debit Card,Female,4.0,5,Fashion,3,Married,3,0,14.0,7.0,15.0,,229
55309,13.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,4,0,14.0,4.0,8.0,8.0,179
52092,14.0,Computer,1,13.0,Debit Card,Female,2.0,5,Others,3,Married,2,0,,5.0,5.0,10.0,300
54362,23.0,Computer,1,25.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,3,1,16.0,1.0,2.0,8.0,193
52883,1.0,Mobile Phone,1,30.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Divorced,5,1,14.0,2.0,2.0,2.0,184
55614,10.0,Mobile Phone,3,18.0,E wallet,Female,4.0,5,Laptop & Accessory,1,Married,6,0,14.0,2.0,2.0,1.0,192
